timestamp,speed,angle,yaw,pitch,roll,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,static_flag,impact_x,impact_y,impact_z,up_hill,down_hill,on_slope
17:00:02.472325,"[-33, -38, -34, -30]","[27709, 18314, 20000, 21062]",65.71,-0.21,-0.72,-0.01233,0.0148,-1.00243,-0.0,0.01838,0.74565,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.473324,"[-33, -38, -34, -30]","[27709, 18314, 20000, 21062]",65.71,-0.21,-0.72,-0.01233,0.0148,-1.00243,-0.0,0.01838,0.74565,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.493356,"[-33, -38, -34, -30]","[27709, 18314, 20000, 21062]",65.71,-0.21,-0.72,-0.01233,0.0148,-1.00243,-0.0,0.01838,0.74565,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.511709,"[-33, -38, -34, -30]","[27709, 18314, 20000, 21062]",65.71,-0.21,-0.72,-0.01233,0.0148,-1.00243,-0.0,0.01838,0.74565,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.513714,"[-33, -38, -34, -30]","[27709, 18314, 20000, 21062]",65.71,-0.21,-0.72,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.531390,"[-28, -19, -32, -35]","[26806, 17397, 19196, 20232]",65.71,-0.21,-0.72,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.533509,"[-28, -19, -32, -35]","[26806, 17397, 19196, 20232]",65.71,-0.21,-0.72,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.551322,"[-28, -19, -32, -35]","[26806, 17397, 19196, 20232]",65.71,-0.21,-0.72,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.552316,"[-28, -19, -32, -35]","[26806, 17397, 19196, 20232]",74.66,-0.14,-0.77,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.571775,"[-33, -22, -30, -23]","[26032, 16646, 18456, 19492]",74.66,-0.14,-0.77,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.571775,"[-33, -22, -30, -23]","[26032, 16646, 18456, 19492]",74.66,-0.14,-0.77,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.590816,"[-33, -22, -30, -23]","[26032, 16646, 18456, 19492]",74.66,-0.14,-0.77,0.02636,0.03297,-0.98382,0.02779,0.01433,0.76894,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.612366,"[-33, -22, -30, -23]","[26032, 16646, 18456, 19492]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.612366,"[-33, -22, -30, -23]","[26032, 16646, 18456, 19492]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.630362,"[-33, -33, -38, -41]","[25255, 15835, 17498, 18718]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.630362,"[-33, -33, -38, -41]","[25255, 15835, 17498, 18718]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.648821,"[-33, -33, -38, -41]","[25255, 15835, 17498, 18718]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.670905,"[-33, -33, -38, -41]","[25255, 15835, 17498, 18718]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.672915,"[-33, -24, -21, -35]","[24413, 14879, 16669, 17882]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.689907,"[-33, -24, -21, -35]","[24413, 14879, 16669, 17882]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.710467,"[-33, -24, -21, -35]","[24413, 14879, 16669, 17882]",74.66,-0.14,-0.77,0.00385,0.00661,-1.01197,-0.02406,-0.01018,0.75627,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.710467,"[-33, -24, -21, -35]","[24413, 14879, 16669, 17882]",74.66,-0.14,-0.77,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.733475,"[-35, -34, -26, -22]","[23593, 14124, 15947, 17127]",74.66,-0.14,-0.77,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.735481,"[-35, -34, -26, -22]","[23593, 14124, 15947, 17127]",74.66,-0.14,-0.77,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.753888,"[-35, -34, -26, -22]","[23593, 14124, 15947, 17127]",83.59,-0.1,-0.86,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.753888,"[-35, -34, -26, -22]","[23593, 14124, 15947, 17127]",83.59,-0.1,-0.86,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.775509,"[-36, -33, -29, -30]","[22798, 13360, 15049, 16390]",83.59,-0.1,-0.86,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.776507,"[-36, -33, -29, -30]","[22798, 13360, 15049, 16390]",83.59,-0.1,-0.86,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.790316,"[-36, -33, -29, -30]","[22798, 13360, 15049, 16390]",83.59,-0.1,-0.86,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.813586,"[-36, -33, -29, -30]","[22798, 13360, 15049, 16390]",83.59,-0.1,-0.86,-0.00639,0.0048,-0.99551,-0.00048,0.04095,0.80349,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.813586,"[-36, -33, -29, -30]","[22798, 13360, 15049, 16390]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.831577,"[-10, -11, -17, -24]","[22161, 12591, 14401, 15722]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.831577,"[-10, -11, -17, -24]","[22161, 12591, 14401, 15722]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.854350,"[-10, -11, -17, -24]","[22161, 12591, 14401, 15722]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.872972,"[11, -1, -8, -9]","[21951, 12398, 14074, 15261]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.872972,"[11, -1, -8, -9]","[21951, 12398, 14074, 15261]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.894997,"[11, -1, -8, -9]","[21951, 12398, 14074, 15261]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.912560,"[11, -1, -8, -9]","[21951, 12398, 14074, 15261]",83.59,-0.1,-0.86,-0.00235,-0.02319,-0.99103,-0.02305,-0.00054,0.83583,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.912560,"[11, -1, -8, -9]","[21951, 12398, 14074, 15261]",83.59,-0.1,-0.86,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.932498,"[9, -6, -13, 4]","[22076, 12487, 14039, 15242]",83.59,-0.1,-0.86,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.932498,"[9, -6, -13, 4]","[22076, 12487, 14039, 15242]",83.59,-0.1,-0.86,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.28786,-0.00111,0.0,0,0,0,0,0,0,0
17:00:02.933492,"[9, -6, -13, 4]","[22076, 12487, 14039, 15242]",83.59,-0.1,-0.86,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:02.949245,"[9, -6, -13, 4]","[22076, 12487, 14039, 15242]",83.59,-0.1,-0.86,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:02.949245,"[9, -6, -13, 4]","[22076, 12487, 14039, 15242]",88.38,-0.02,-0.87,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:02.971648,"[81, -25, -34, 23]","[23356, 12216, 13540, 15542]",88.38,-0.02,-0.87,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:02.972209,"[81, -25, -34, 23]","[23356, 12216, 13540, 15542]",88.38,-0.02,-0.87,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:02.990537,"[81, -25, -34, 23]","[23356, 12216, 13540, 15542]",88.38,-0.02,-0.87,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.012421,"[81, -25, -34, 23]","[23356, 12216, 13540, 15542]",88.38,-0.02,-0.87,-0.0075,0.03069,-1.00709,-0.00198,0.02262,0.21605,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.012977,"[81, -25, -34, 23]","[23356, 12216, 13540, 15542]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.031008,"[90, -76, -71, 78]","[25843, 10671, 12400, 16738]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.031610,"[90, -76, -71, 78]","[25843, 10671, 12400, 16738]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.049007,"[90, -76, -71, 78]","[25843, 10671, 12400, 16738]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.069449,"[52, -50, -54, 69]","[27788, 9015, 10332, 18961]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.070468,"[52, -50, -54, 69]","[27788, 9015, 10332, 18961]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.090000,"[52, -50, -54, 69]","[27788, 9015, 10332, 18961]",88.38,-0.02,-0.87,0.17028,-0.00564,-0.99432,0.02469,0.04555,0.06569,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.111887,"[52, -50, -54, 69]","[27788, 9015, 10332, 18961]",88.38,-0.02,-0.87,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.112913,"[52, -50, -54, 69]","[27788, 9015, 10332, 18961]",88.38,-0.02,-0.87,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.132914,"[61, -53, -67, 55]","[29496, 7521, 8750, 20754]",88.38,-0.02,-0.87,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.135917,"[61, -53, -67, 55]","[29496, 7521, 8750, 20754]",88.38,-0.02,-0.87,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.152940,"[61, -53, -67, 55]","[29496, 7521, 8750, 20754]",88.38,-0.02,-0.87,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.153940,"[61, -53, -67, 55]","[29496, 7521, 8750, 20754]",88.35,-0.11,-0.72,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.176081,"[46, -46, -50, 45]","[30994, 6487, 7361, 22201]",88.35,-0.11,-0.72,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.177084,"[46, -46, -50, 45]","[30994, 6487, 7361, 22201]",88.35,-0.11,-0.72,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.191110,"[46, -46, -50, 45]","[30994, 6487, 7361, 22201]",88.35,-0.11,-0.72,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.212626,"[46, -46, -50, 45]","[30994, 6487, 7361, 22201]",88.35,-0.11,-0.72,0.2529,-0.01198,-1.0404,-0.08981,-0.05223,0.00189,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.213634,"[46, -46, -50, 45]","[30994, 6487, 7361, 22201]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.229413,"[45, -36, -47, 37]","[32082, 5370, 6206, 23318]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.230418,"[45, -36, -47, 37]","[32082, 5370, 6206, 23318]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.249456,"[45, -36, -47, 37]","[32082, 5370, 6206, 23318]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.270652,"[54, -45, -51, 50]","[666, 4154, 4979, 24676]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.271682,"[54, -45, -51, 50]","[666, 4154, 4979, 24676]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.290841,"[54, -45, -51, 50]","[666, 4154, 4979, 24676]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.310498,"[54, -45, -51, 50]","[666, 4154, 4979, 24676]",88.35,-0.11,-0.72,-0.19432,0.0365,-0.97632,0.03198,-0.01884,-0.07144,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.310498,"[54, -45, -51, 50]","[666, 4154, 4979, 24676]",88.35,-0.11,-0.72,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.336337,"[66, -77, -66, 70]","[2280, 2509, 3367, 26392]",88.35,-0.11,-0.72,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.336337,"[66, -77, -66, 70]","[2280, 2509, 3367, 26392]",88.35,-0.11,-0.72,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.354428,"[66, -77, -66, 70]","[2280, 2509, 3367, 26392]",88.35,-0.11,-0.72,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.355385,"[66, -77, -66, 70]","[2280, 2509, 3367, 26392]",88.1,-0.1,-0.77,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.373918,"[59, -72, -71, 69]","[4229, 707, 1525, 28264]",88.1,-0.1,-0.77,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.374917,"[59, -72, -71, 69]","[4229, 707, 1525, 28264]",88.1,-0.1,-0.77,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.393133,"[59, -72, -71, 69]","[4229, 707, 1525, 28264]",88.1,-0.1,-0.77,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.410746,"[59, -72, -71, 69]","[4229, 707, 1525, 28264]",88.1,-0.1,-0.77,0.10073,0.00384,-1.00825,-0.00308,0.01388,-0.0254,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.411743,"[59, -72, -71, 69]","[4229, 707, 1525, 28264]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.429420,"[50, -65, -48, 56]","[5807, 31727, 32543, 29994]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.429420,"[50, -65, -48, 56]","[5807, 31727, 32543, 29994]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.451002,"[50, -65, -48, 56]","[5807, 31727, 32543, 29994]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.471713,"[56, -47, -57, 55]","[7300, 30167, 31038, 31525]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.472718,"[56, -47, -57, 55]","[7300, 30167, 31038, 31525]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.490349,"[56, -47, -57, 55]","[7300, 30167, 31038, 31525]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.510948,"[56, -47, -57, 55]","[7300, 30167, 31038, 31525]",88.1,-0.1,-0.77,0.04751,0.00598,-0.98676,0.07979,-0.0045,-0.00521,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.511936,"[56, -47, -57, 55]","[7300, 30167, 31038, 31525]",88.1,-0.1,-0.77,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.531598,"[70, -47, -61, 62]","[8715, 28808, 29589, 259]",88.1,-0.1,-0.77,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.531598,"[70, -47, -61, 62]","[8715, 28808, 29589, 259]",88.1,-0.1,-0.77,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.560266,"[70, -47, -61, 62]","[8715, 28808, 29589, 259]",88.1,-0.1,-0.77,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.561267,"[70, -47, -61, 62]","[8715, 28808, 29589, 259]",88.16,-0.22,-0.82,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.571612,"[55, -66, -62, 67]","[10392, 26959, 27892, 2007]",88.16,-0.22,-0.82,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.571612,"[55, -66, -62, 67]","[10392, 26959, 27892, 2007]",88.16,-0.22,-0.82,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.588611,"[55, -66, -62, 67]","[10392, 26959, 27892, 2007]",88.16,-0.22,-0.82,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.612946,"[55, -66, -62, 67]","[10392, 26959, 27892, 2007]",88.16,-0.22,-0.82,-0.13593,-5e-05,-0.98049,-0.02066,0.02941,0.02443,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.613943,"[55, -66, -62, 67]","[10392, 26959, 27892, 2007]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.632944,"[66, -79, -71, 91]","[12385, 24995, 26001, 4036]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.633930,"[66, -79, -71, 91]","[12385, 24995, 26001, 4036]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.648949,"[66, -79, -71, 91]","[12385, 24995, 26001, 4036]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.669491,"[67, -60, -70, 70]","[14174, 23132, 24050, 6001]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.670487,"[67, -60, -70, 70]","[14174, 23132, 24050, 6001]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.689529,"[67, -60, -70, 70]","[14174, 23132, 24050, 6001]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.713227,"[67, -60, -70, 70]","[14174, 23132, 24050, 6001]",88.16,-0.22,-0.82,0.15714,0.03528,-1.01408,0.012,0.01516,-0.01001,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.714221,"[67, -60, -70, 70]","[14174, 23132, 24050, 6001]",88.16,-0.22,-0.82,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.731210,"[64, -64, -69, 53]","[15913, 21290, 22310, 7863]",88.16,-0.22,-0.82,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.732233,"[64, -64, -69, 53]","[15913, 21290, 22310, 7863]",88.16,-0.22,-0.82,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.753348,"[64, -64, -69, 53]","[15913, 21290, 22310, 7863]",88.26,-0.26,-0.86,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.753348,"[64, -64, -69, 53]","[15913, 21290, 22310, 7863]",88.26,-0.26,-0.86,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.773335,"[60, -53, -55, 71]","[17536, 19644, 20785, 9450]",88.26,-0.26,-0.86,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.773335,"[60, -53, -55, 71]","[17536, 19644, 20785, 9450]",88.26,-0.26,-0.86,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.792373,"[60, -53, -55, 71]","[17536, 19644, 20785, 9450]",88.26,-0.26,-0.86,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.811728,"[60, -53, -55, 71]","[17536, 19644, 20785, 9450]",88.26,-0.26,-0.86,-0.07486,-0.02283,-1.00001,-0.01928,-0.02691,0.05939,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.813766,"[60, -53, -55, 71]","[17536, 19644, 20785, 9450]",88.26,-0.26,-0.86,-0.03562,0.00256,-0.97279,0.01149,0.07307,-0.02571,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.834239,"[82, -81, -74, 74]","[19343, 17771, 18972, 11267]",88.26,-0.26,-0.86,-0.03562,0.00256,-0.97279,0.01149,0.07307,-0.02571,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.835234,"[82, -81, -74, 74]","[19343, 17771, 18972, 11267]",88.26,-0.26,-0.86,-0.03562,0.00256,-0.97279,0.01149,0.07307,-0.02571,0.2866,0.001,0.0,0,0,0,0,0,0,0
17:00:03.853283,"[82, -81, -74, 74]","[19343, 17771, 18972, 11267]",88.26,-0.26,-0.86,-0.03562,0.00256,-0.97279,0.01149,0.07307,-0.02571,0.2866,0.001,0.0,0,0,0,0,0,0,0
